experiment_id,pipeline_name,node_name,model_variant,cpu_request,memory_request,max_batch_size,max_batch_time,load,load_duration,series,series_meta,replicas,no_engine,mode,data_type,benchmark_duration
142,video,resnet-human,resnet50,8,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
143,video,resnet-human,resnet50,8,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
144,video,resnet-human,resnet50,8,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
145,video,resnet-human,resnet50,1,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
146,video,resnet-human,resnet50,1,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
147,video,resnet-human,resnet50,1,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
148,video,resnet-human,resnet50,2,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
149,video,resnet-human,resnet50,2,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
150,video,resnet-human,resnet50,2,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
151,video,resnet-human,resnet50,4,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
152,video,resnet-human,resnet50,4,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
153,video,resnet-human,resnet50,4,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
154,video,resnet-human,resnet50,8,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
155,video,resnet-human,resnet50,8,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
156,video,resnet-human,resnet50,8,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
157,video,resnet-human,resnet50,1,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
158,video,resnet-human,resnet50,1,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
159,video,resnet-human,resnet50,1,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
160,video,resnet-human,resnet50,2,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
161,video,resnet-human,resnet50,2,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
162,video,resnet-human,resnet50,2,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
163,video,resnet-human,resnet50,4,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
164,video,resnet-human,resnet50,4,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
165,video,resnet-human,resnet50,4,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
166,video,resnet-human,resnet50,8,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
167,video,resnet-human,resnet50,8,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
168,video,resnet-human,resnet50,8,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
169,video,resnet-human,resnet50,1,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
170,video,resnet-human,resnet50,1,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
171,video,resnet-human,resnet50,1,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
172,video,resnet-human,resnet50,2,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
173,video,resnet-human,resnet50,2,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
174,video,resnet-human,resnet50,2,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
175,video,resnet-human,resnet50,4,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
176,video,resnet-human,resnet50,4,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
177,video,resnet-human,resnet50,4,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
178,video,resnet-human,resnet50,8,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
179,video,resnet-human,resnet50,8,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
180,video,resnet-human,resnet50,8,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
181,video,resnet-human,resnet101,1,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
182,video,resnet-human,resnet101,1,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
183,video,resnet-human,resnet101,1,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
184,video,resnet-human,resnet101,2,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
185,video,resnet-human,resnet101,2,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
186,video,resnet-human,resnet101,2,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
187,video,resnet-human,resnet101,4,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
188,video,resnet-human,resnet101,4,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
189,video,resnet-human,resnet101,4,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
190,video,resnet-human,resnet101,8,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
191,video,resnet-human,resnet101,8,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
192,video,resnet-human,resnet101,8,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
193,video,resnet-human,resnet101,1,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
194,video,resnet-human,resnet101,1,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
195,video,resnet-human,resnet101,1,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
196,video,resnet-human,resnet101,2,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
197,video,resnet-human,resnet101,2,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
198,video,resnet-human,resnet101,2,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
199,video,resnet-human,resnet101,4,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
200,video,resnet-human,resnet101,4,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
201,video,resnet-human,resnet101,4,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
202,video,resnet-human,resnet101,8,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
203,video,resnet-human,resnet101,8,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
204,video,resnet-human,resnet101,8,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
205,video,resnet-human,resnet101,1,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
206,video,resnet-human,resnet101,1,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
207,video,resnet-human,resnet101,1,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
208,video,resnet-human,resnet101,2,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
209,video,resnet-human,resnet101,2,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
210,video,resnet-human,resnet101,2,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
211,video,resnet-human,resnet101,4,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
212,video,resnet-human,resnet101,4,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
213,video,resnet-human,resnet101,4,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
214,video,resnet-human,resnet101,8,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
215,video,resnet-human,resnet101,8,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
216,video,resnet-human,resnet101,8,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
217,video,resnet-human,resnet101,1,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
218,video,resnet-human,resnet101,1,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
219,video,resnet-human,resnet101,1,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
220,video,resnet-human,resnet101,2,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
221,video,resnet-human,resnet101,2,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
222,video,resnet-human,resnet101,2,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
223,video,resnet-human,resnet101,4,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
224,video,resnet-human,resnet101,4,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
225,video,resnet-human,resnet101,4,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
226,video,resnet-human,resnet101,8,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
227,video,resnet-human,resnet101,8,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
228,video,resnet-human,resnet101,8,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
229,video,resnet-human,resnet101,1,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
230,video,resnet-human,resnet101,1,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
231,video,resnet-human,resnet101,1,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
232,video,resnet-human,resnet101,2,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
233,video,resnet-human,resnet101,2,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
234,video,resnet-human,resnet101,2,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
235,video,resnet-human,resnet101,4,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
236,video,resnet-human,resnet101,4,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
237,video,resnet-human,resnet101,4,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
238,video,resnet-human,resnet101,8,10Gi,64,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
239,video,resnet-human,resnet101,8,10Gi,64,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
240,video,resnet-human,resnet101,8,10Gi,64,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
241,video,resnet-human,resnet152,1,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
242,video,resnet-human,resnet152,1,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
243,video,resnet-human,resnet152,1,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
244,video,resnet-human,resnet152,2,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
245,video,resnet-human,resnet152,2,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
246,video,resnet-human,resnet152,2,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
247,video,resnet-human,resnet152,4,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
248,video,resnet-human,resnet152,4,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
249,video,resnet-human,resnet152,4,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
250,video,resnet-human,resnet152,8,10Gi,1,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
251,video,resnet-human,resnet152,8,10Gi,1,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
252,video,resnet-human,resnet152,8,10Gi,1,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
253,video,resnet-human,resnet152,1,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
254,video,resnet-human,resnet152,1,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
255,video,resnet-human,resnet152,1,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
256,video,resnet-human,resnet152,2,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
257,video,resnet-human,resnet152,2,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
258,video,resnet-human,resnet152,2,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
259,video,resnet-human,resnet152,4,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
260,video,resnet-human,resnet152,4,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
261,video,resnet-human,resnet152,4,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
262,video,resnet-human,resnet152,8,10Gi,2,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
263,video,resnet-human,resnet152,8,10Gi,2,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
264,video,resnet-human,resnet152,8,10Gi,2,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
265,video,resnet-human,resnet152,1,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
266,video,resnet-human,resnet152,1,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
267,video,resnet-human,resnet152,1,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
268,video,resnet-human,resnet152,2,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
269,video,resnet-human,resnet152,2,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
270,video,resnet-human,resnet152,2,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
271,video,resnet-human,resnet152,4,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
272,video,resnet-human,resnet152,4,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
273,video,resnet-human,resnet152,4,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
274,video,resnet-human,resnet152,8,10Gi,8,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
275,video,resnet-human,resnet152,8,10Gi,8,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
276,video,resnet-human,resnet152,8,10Gi,8,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
277,video,resnet-human,resnet152,1,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
278,video,resnet-human,resnet152,1,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
279,video,resnet-human,resnet152,1,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
280,video,resnet-human,resnet152,2,10Gi,32,1,1,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
281,video,resnet-human,resnet152,2,10Gi,32,1,10,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
282,video,resnet-human,resnet152,2,10Gi,32,1,20,60,72,"all variables change for making the profiler 1,\n cpu type: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz",1,False,exponential,image,1
